CITY,LATITUDE,LONGITUDE
appensee,49.0667,10.0667
appenthal,49.35,7.95
appenweier,48.5333,7.9833
appenweir,48.5333,7.9833
appercha,48.3667,11.5667
appersdorf,48.4833,12.1167
appertshofen,48.8667,11.4667
appetshofen,48.8167,10.6
arbach,50.2833,7.05
arberg,49.15,10.6167
arbergen,53.05,8.9333
arbketal,51.9667,11
arborn,50.5833,8.1833
arbshagen,54.3333,12.8333
arbste,52.7833,8.9833
archsum,54.8667,8.4
ardestorf,53.4333,9.7667
ardey,51.4333,7.3833
ardorf,53.5333,7.7
aremberg,50.4167,6.8
arenborn,51.6,9.65
arendsee,52.8667,11.4833
arenholz,54.55,9.4833
arenrath,49.95,6.7333
arensberg,52.6833,11.5833
arensdorf,51.7167,12.0167
arenshausen,51.3833,9.9667
arenzhain,51.6667,13.5167
aresing,48.2833,12.6
aretsried,48.3,10.65
arfrade,53.9167,10.6
arft,50.3833,7.0833
arfurt,50.4,8.2
argen,47.6667,10.0833
argenbuehl,47.6867,9.9581
argenbuhl,47.6667,9.9333
argenschwang,49.8833,7.7
argenstein,50.75,8.7333
argenthal,49.9667,7.6
arget,47.9333,11.65
arheilgen,49.9133,8.65
arholzen,51.8667,9.5667
ariendorf,50.5333,7.3
arkebek,54.1667,9.25
arkona,54.6833,13.4333
arlaching,47.9167,12.5
arle,53.6167,7.4
arlen,47.7167,8.85
arlesried,48.0833,10.35
arlewatt,54.5333,9.0833
armenhof,50.5667,9.7833
armsen,52.9,9.3333
armsfeld,51.05,9.0667
armsheim,49.8097,8.0567
armstedt,53.9667,9.85
armstorf,48.5667,12.8167
arnach,47.85,9.9
arnbach,48.3333,11.35
arnberg,48.4167,11.25
arnbruck,49.1333,13
arndorf,48.4167,12.05
arneburg,52.6667,12
arnegg,48.4167,9.8833
arnetsried,49,13.05
arnhofen,47.8833,11.8333
arnholz,52.15,8.7667
arnim,52.6333,11.95
arnis,54.6333,9.9167
arnoldsgrun,50.4,12.2667
arnoldsweiler,50.8333,6.5
arnried,47.8,11.25
arnsberg,51.3833,8.0833
arnschwang,49.2667,12.8167
arnsdorf,51.4333,13.8667
arnsfeld,50.5833,13.1167
arnsgereuth,50.6167,11.3167
arnshain,50.8,9.15
arnshofen,50.55,7.8667
arnstadt,50.8333,10.95
arnstedt,51.6833,11.5
arnstein,49.9797,9.9669
arnstorf,48.5667,12.8167
arnum,52.3,9.7333
arolsen,51.3667,9.0167
arpke,52.3833,10.1167
arpsdorf,54.0333,9.8667
arpshagen,53.9667,11.15
arrach,49.0833,12.4833
arras,51.0667,12.9
arrenkamp,52.4333,8.4167
arresting,48.8667,11.7333
arsten,53.0333,8.85
artelshofen,49.5667,11.5
artern,51.3667,11.3
arth,48.5833,12.0667
artlenburg,53.3667,10.5
arup,51.7667,7.65
arzbach,50.3667,7.75
arzberg,50.0667,12.2
arzberg adelwitz,51.5167,13.1333
arzell,50.7667,9.7667
arzfeld,50.0833,6.2667
arzheim,49.1936,8.0703
arzla,48.1,11.15
arzthofen,49.25,11.5333
arzting,48.8833,12.9833
asbach,48.65,10.2167
asbach baumenheim,48.6833,10.8167
asbacherhutte,49.8,7.2833
asbeck,51.35,7.3
asch,48.4333,9.8167
ascha,49,12.6333
aschach,47.55,9.6833
aschaffenburg,49.9739,9.1492
aschara,51.05,10.6833
aschau,54.45,9.9333
aschau am inn,48.2,12.35
aschau im chiemgau,47.7667,12.3167
aschbach,49.5767,8.8483
aschberg,50.3833,12.5167
aschbuch,48.9833,11.4833
asche,51.6167,9.8
ascheberg,51.7833,7.6167
ascheffel,54.4333,9.7
ascheid,50.6333,7.5833
aschelsried,48.6667,11.4167
aschendorf,52.1,8.15
aschenhausen,50.6,10.2
aschenhutte,51.6833,10.3
aschenstedt,52.9333,8.4333
aschering,47.9667,11.25
ascherode,50.9,9.2167
aschersleben,51.75,11.4667
aschfeld,50,9.8333
aschhausen,49.3714,9.5406
aschheim,48.1667,11.7167
ascholding,47.8878,11.5047
asel,52.1833,9.9667
asemissen,51.9833,8.6667
asenbaum,48.7167,13.4333
asendorf,52.1,9.0167
ashausen,53.3667,10.1333
asleben,51.4833,11.6833
asmissen,52.0667,9.1
aspach,48.9667,9.4
aspe,52.0667,8.7167
aspenstedt,51.9333,10.95
asperg,48.9,9.1167
aspern,53.8,9.75
aspertshofen,49.55,11.4333
aspisheim,49.9,7.9833
assamstadt,49.4281,9.6861
assau,51.9833,12.7
assel,53.6833,9.4333
asselfingen,48.5333,10.2
asselheim,49.5794,8.1628
asseln,51.5333,7.5833
assen,51.7,8.0833
assenheim,49.4236,8.2858
asslar,50.6,8.4667
assling,48,12
assmannshardt,48.15,9.7333
assmannshausen,50,7.8667
ast,47.9,11.85
asten,47.7,12.1167
asterode,50.85,9.3833
astert,50.7,7.7833
astfeld,51.9333,10.3833
astheim,49.9356,8.3817
asweiler,49.55,7.2
ateritz,51.7333,12.6333
athenstedt,51.9333,10.9167
attaching,48.3833,11.7667
atteln,51.6,8.8
attendorn,51.1167,7.9
attenham,47.9333,11.55
attenhausen,50.3,7.8833
attenhofen,48.2167,9.4833
attenkirchen,48.5,11.7667
attenweiler,48.1333,9.7
attenzell,48.9,11.3833
atting,48.35,12.1167
attlesee,47.6333,10.5333
atzbach,50.5833,8.5833
atzelgift,50.7,7.8333
atzenbach,47.7167,7.8667
atzenberg,47.9667,9.6333
atzendorf,51.3333,11.95
atzenhain,50.6333,8.9833
atzenhausen,51.4167,9.8167
atzerode,50.7667,10.45
atzhausen,49.7833,10.2833
atzing,47.85,12.3167
atzmannsberg,48.6,12.6333
atzmannsricht,49.55,11.8833
au,47.75,9.95
au am aign,48.6667,11.5167
au am inn,48.1667,12.3333
au am rhein,48.95,8.2333
au bei ambs,48.55,11.75
au bei bad aibling,47.8,11.9833
au in der hallertau,48.55,11.75
aub,49.55,10.0667
aubach,48.5167,13.3667
aubing,48.1667,11.4167
aubstadt,50.3333,10.4333
auburg,49,12.3167
audenhain,51.5,12.85
audenschmiede,50.4167,8.4
auderath,50.1833,7
audigast,51.1667,12.3
audorf,54.3167,9.7167
aue,50.5833,12.7
auel,50.7667,7.35
auen,52.8333,7.7333
auendorf,48.6167,9.6833
auenheim,50.9833,6.65
auenstein,49.0594,9.2789
auenwald,48.9343,9.5252
auenzell,49.0167,12.55
auer,51.1667,13.6333
auerbach,50.5167,12.4
auerbach in der oberpfalz,49.6925,11.6325
auerberg,47.7333,10.7333
auerhammer,50.5833,12.7
auernheim,48.7333,10.3
auernhofen,49.5333,10.1
auerschutz,51.2167,13.1333
auersmacher,49.1333,7.05
auerstedt,51.1,11.5833
auerswalde,50.9,12.9167
auetal,52.2388,9.2516
auf dem berge,50.6667,12.55
auf dem schilde,53.0167,8.1333
auf der hohe,53.05,8.4667
auf der horst,52.3667,8.6667
aufen,47.9667,8.4667
aufenau,50.25,9.3167
aufham,47.7833,12.3333
aufhausen,47.95,11.3667
aufheim,48.3333,10.0667
aufhofen,48.1667,9.7833
aufkirch,47.9,10.75
aufkirchen,47.95,11.3667
auf'm buch,47.6667,10.3833
aufroth,48.9667,12.55
aufsess,49.9,11.2167
aug,47.8167,11.5167
augenthal,48.2667,12.9
auggen,47.7863,7.5977
auggenbach,49.0833,12.7167
augsberg,48.3667,10.8833
augsburg,48.3667,10.8833
augsdorf,51.6,11.5667
augsfeld,50.0167,10.55
augustdorf,51.9,8.7333
augustendorf,52.9167,7.8833
augustenhof,53.6167,11.5833
augustenkoog,54.3833,8.7333
augustfehn,53.2167,7.7667
augusthausen,53.4167,8.3
augusthof,53.3,12.6
augustusburg,50.8167,13.1
augzin,53.5667,11.9667
auhagen,52.4,9.3
auhausen,48.7833,11.7
auhof,47.8333,9.4333
auhofe,48.7833,11.5833
auing,48.0667,11.2
auingen,48.4167,9.5167
aukam,48.45,12.2667
aukofen,48.9333,12.25
aukrug,54.0833,9.7833
auleben,51.4333,10.9333
aulendorf,47.95,9.6333
aulfingen,47.8833,8.6667
aulhausen,50,7.9
aull,50.4,8
aulosen,52.9833,11.5833
aulzhausen,48.4333,10.9667
auma,50.7,11.9333
aumenau,50.4,8.25
aumuhle,53.5333,10.3167
aumund,53.1833,8.6333
aunkirchen,48.6,13.1333
aupitz,51.1667,12.0333
aura,50.1667,10
aura an der saale,50.1667,10
aura im sinngrund,50.1833,9.5667
aurach,47.7,11.9333
aurachtal,49.5763,10.8214
aurau,49.25,11.0167
aurich,53.4667,7.4833
aurith,52.25,14.6833
aurlfing,48.3333,12
ausacker,54.7333,9.5667
ausackerbruck,54.7167,9.6
ausackerholz,54.7167,9.5833
ausbach,50.8333,9.9167
ausbau,52.5167,12.4
ausbuttel,52.4333,10.5333
auschkowitz,51.2167,14.25
ausleben,52.0833,11.1167
aussen,49.45,6.85
ausserer pfitzhof,49.2833,9.45
ausserirlach,48.9167,12.8667
aussernzell,48.7167,13.2
austen,52.8,8.4833
autenhausen,50.2333,10.7833
autenried,47.8167,10.45
autenzell,48.5167,11.2667
authausen,51.6,12.6833
auufer,53.9167,9.6833
auw,49.9,6.6167
auweiler,51,6.85
ave,53.5167,13.0167
avendorf,53.3833,10.45
aventoft,54.9,8.8167
avenwedde,51.9167,8.4833
averbeck,52.1,7.1333
averdung,51.8167,7.7833
averesch,52.1,6.9667
averfehrden,52.1,7.9833
averlak,53.95,9.1833
axelshof,53.7667,12.8667
axien,51.7,12.8833
axstedt,53.35,8.7667
axtbrunn,48.55,11
ayenwolde,53.35,7.45
aying,47.9667,11.7833
ayl,49.6333,6.55
aystetten,48.4,10.7667
azenweiler,47.8,9.4167
azmannsdorf,50.9833,11.1
baabe,54.35,13.7
baach,48.2333,9.4833
baad,49.6167,11.1333
baak,51.4167,7.1667
baal,51.05,6.2833
baalberge,51.7667,11.8
baalborn,49.5,7.8333
baar,48.6667,11.4833
baar ebenhausen,48.6667,11.45
baars,52.75,11.2167
baasdorf,51.7,11.9833
baasem,50.3667,6.5
babben,51.7167,13.7833
babelitz,54.0167,12.7
babelsberg,52.4,13.1
baben,52.7,11.8833
babenhausen,49.9667,8.9578
babenried,48.1667,11.1667
babensham,48.0833,12.2667
babetsberg,49.0833,11.9167
babilon,49.9333,11.8833
babow,51.8,14.15
babst,53.8833,11.75
babstadt,49.2431,9.0581
bach,50.7667,7.4
bach an der donau,49.0167,12.3
bacharach,50.0667,7.7667
bachem,50.9,6.8167
bachen,47.7833,9.3333
bachenau,49.2811,9.1914
bachenberg,50.7167,7.65
bachenhausen,48.3667,11.5333
bachern,48.0667,11.1667
bachetsfeld,49.4833,11.65
bachfeld,50.4167,10.9833
bachhagel,48.6333,10.3167
bachhaupten,47.9833,9.4333
bachhausen,47.9667,11.3833
bachheim,47.85,8.4
bachingen,48.55,10.3333
bachl,48.8167,11.95
bachlingen,49.2458,9.8481
bachmehring,48.05,12.2333
bachra,51.2,11.3667
bachrain,50.5333,9.7
bachstedt,51.0667,11.1833
back,53.1667,11.9167
backer,47.6,11.4667
backhaus,50.8167,7.8833
backleben,51.2,11.2833
backnang,48.95,9.4333
bad,52.05,10.3667
bad abbach,48.9333,12.05
bad aibling,47.8667,12
bad alexandersbad,50.0167,12.0167
bad arolsen,51.3798,9.0145
bad bellingen,47.7319,7.5561
bad bentheim,52.3167,7.1667
bad bergzabern,49.11,7.99
bad berka,50.9,11.2833
bad berleburg,51.05,8.4
bad berneck,50.05,11.6667
bad berneck im fichtelgebirge,50.05,11.6667
bad bertrich,50.0667,7.0333
bad bevensen,53.0833,10.5833
bad bibra,51.2,11.5833
bad blankenburg,50.6833,11.2667
bad bocklet,50.2667,10.0833
bad bodendorf,50.55,7.2167
bad boll,48.65,9.6
bad brambach,50.2167,12.3167
bad bramstedt,53.9167,9.8833
bad breisig,50.5167,7.2667
bad bruckenau,50.3,9.8
bad buchau,48.0667,9.6167
bad camberg,50.3,8.2667
bad cannstatt,48.8,9.2
bad colberg,50.2667,10.8
bad ditzenbach,48.5833,9.7
bad doberan,54.1,11.9
bad driburg,51.7333,9.0167
bad duben,51.6,12.5833
bad durkheim,49.4686,8.1664
bad durrenberg,51.3,12.0667
bad durrheim,48.0167,8.5333
bad eilsen,52.25,9.1
bad elster,50.2833,12.2333
bad ems,50.3333,7.7167
bad endbach,50.75,8.5
bad endorf,47.9,12.3
bad essen,52.3167,8.3333
bad faulenbach,47.5667,10.6833
bad feilnbach,47.7833,12.0167
bad frankenhausen,51.35,11.1
bad freienwalde,52.7833,14.0333
bad friedrichshall,49.2292,9.2069
bad fussing,48.3667,13.3167
bad gandersheim,51.8667,10.0333
bad godesberg,50.6833,7.15
bad gogging,48.8167,11.7833
bad gottleuba,50.85,13.95
bad griesbach,48.45,8.2333
bad grund,51.8167,10.2333
bad hamm,51.6833,7.8333
bad harzburg,51.8833,10.5667
bad heilbrunn,47.75,11.45
bad herrenalb,48.8,8.4333
bad hersfeld,50.8667,9.7
bad hohenstadt,48.5,13.3167
bad homburg,50.2167,8.6167
bad homburg vor der hohe,50.2167,8.6167
bad honnef am rhein,50.6333,7.2333
bad honningen,50.5167,7.3167
bad iburg,52.15,8.05
bad imnau,48.4,8.7833
bad karlshafen,51.6333,9.45
bad kissingen,50.2,10.0833
bad kleinen,53.7667,11.4667
bad klosterlausnitz,50.9167,11.8667
bad kohlgrub,47.6667,11.05
bad konig,49.7431,9.0086
bad konigshofen,50.3,10.4833
bad konigshofen im grabfeld,50.3008,10.4689
bad kosen,51.1333,11.7167
bad kostritz,50.9333,12.0167
bad kreuznach,49.8333,7.8667
bad krozingen,47.9163,7.7006
bad laasphe,50.9333,8.4
bad laer,52.1,8.0833
bad langensalza,51.1,10.65
bad lauchstadt,51.3833,11.85
bad lausick,51.15,12.6333
bad lauterberg,51.65,10.4667
bad liebenstein,50.8167,10.3667
bad liebenwerda,51.5167,13.4
bad liebenzell,48.7667,8.7333
bad lippspringe,51.7833,8.8167
bad marienberg,50.65,7.95
bad meinberg,51.9,8.9833
bad mergentheim,49.4925,9.7736
bad mingolsheim,49.2208,8.6544
bad munder,52.2,9.4667
bad munder am deister,52.2,9.4667
bad munster,49.8167,7.85
bad munster am stein ebernburg,49.8167,7.85
bad munster ebernburg,49.8167,7.85
bad munstereifel,50.55,6.7667
bad muskau,51.55,14.7167
bad nauheim,50.3667,8.75
bad nenndorf,52.3333,9.3667
bad neuenahr,50.55,7.1333
bad neuenahr ahrweiler,50.55,7.1
bad neustadt,50.3333,10.2167
bad neustadt an der saale,50.3333,10.2167
bad niedernau,48.45,8.9
bad oberdorf,47.5,10.3833
bad oeyhausen,52.2,8.8
bad oeynhausen,52.2,8.8
bad oldesloe,53.8167,10.3833
bad orb,50.2167,9.35
bad peterstal,48.4333,8.2
bad peterstal griesbach,48.4333,8.2167
bad pyrmont,51.9833,9.25
bad rappenau,49.2406,9.1025
bad rehburg,52.4333,9.2167
bad reichenhall,47.7333,12.8833
bad rippoldsau,48.4333,8.3167
bad rippoldsau schapbach,48.4,8.3333
bad rothenfelde,52.1167,8.1667
bad saarow,52.2833,14.0667
bad saarow pieskow,52.2833,14.0667
bad sachsa,51.6,10.55
bad sackingen,47.55,7.95
bad salzdetfurth,52.05,10
bad salzhausen,50.4167,8.9833
bad salzig,50.2,7.6333
bad salzschlirf,50.6167,9.5
bad salzuflen,52.0833,8.7667
bad salzungen,50.8167,10.2333
bad sassendorf,51.5833,8.1667
bad schachen,47.55,9.6667
bad schandau,50.9167,14.15
bad schmiedeberg,51.6833,12.7333
bad schussenried,48.0167,9.65
bad schwalbach,50.1333,8.0667
bad schwartau,53.9167,10.7
bad segeberg,53.9333,10.3167
bad soden,50.1333,8.5
bad soden am taunus,50.1333,8.5
bad soden salmunster,50.2833,9.3667
bad sooden,51.2833,9.9833
bad sooden allendorf,51.2833,9.9833
bad steben,50.3667,11.65
bad suderode,51.7333,11.1167
bad sulza,51.0833,11.6
bad sulzburg,47.8167,7.75
bad sulze,54.1333,12.6667
bad teinach,48.7,8.6833
bad teinach zavelstein,48.7,8.6833
bad tennstedt,51.15,10.8333
bad toelz,47.7667,11.5667
bad tolz,47.7667,11.5667
bad uberkingen,48.6,9.8
bad urach,48.5,9.4
bad vilbel,50.1833,8.75
bad waldliesborn,51.7,8.3333
bad waldsee,47.9167,9.7667
bad weilbach,50.0333,8.4333
bad westernkotten,51.6333,8.3667
bad wiessee,47.7167,11.7167
bad wildbad,48.75,8.55
bad wildbad im schwarzwald,48.75,8.55
bad wildungen,51.1167,9.1167
bad wilsnack,52.95,11.95
bad wimpfen,49.2272,9.1597
bad windsheim,49.5,10.4167
bad worishofen,48.0167,10.6
bad wurzach,47.9,9.9
bad zwischenahn,53.1833,8
badbergen,52.6333,7.9833
baddeckenstedt,52.0833,10.2333
badeborn,51.7667,11.2333
badegow,53.5667,11.7833
badekow,53.4167,10.7667
badel,52.7333,11.3167
badelachen,50.8333,10.0333
badeleben,52.15,11.1333
badem,50,6.6167
bademuhlen,53.3,9.2167
baden,48.75,8.25
baden baden,48.75,8.25
badendiek,53.7333,12.15
badendorf,53.8667,10.5667
badenhard,50.1167,7.6333
badenhausen,51.8,10.2167
badenheim,49.8333,7.9667
badenstedt,52.3667,9.6667
badenweiler,47.8052,7.6784
baderitz,51.1667,13.1667
badersen,51.15,13.2667
badersfeld,48.25,11.5333
badersleben,51.9833,10.9
badetz,51.9333,11.9833
badewitz,52.0167,12.15
badingen,52.6167,11.65
badisch rheinfelden,47.5667,7.8
badorf,50.8,6.8833
badow,53.6167,11.1167
badra,51.4,10.9667
badresch,53.55,13.6167
badrina,51.5333,12.4833
baek,53.1667,11.9167
baerl,51.4833,6.6833
baesweiler,50.9,6.1833
bagband,53.35,7.6
bagenz,51.65,14.4333
bageritz,51.4833,12.1667
bagow,52.5167,12.7167
bahlburg,53.3,10.1833
bahlen,52.6833,8.1333
bahlenhuschen,53.5167,11.6
bahlenrade,53.5,11.9167
bahlingen,48.1206,7.7398
bahlum,52.9167,8.95
bahnbrucken,49.1197,8.7861
bahnhof hirzenhain,50.7833,8.4
bahnhof jerxheim,52.0667,10.8833
bahnhof reken,51.8,7.0333
bahnitz,52.5,12.4
bahnsdorf,51.5833,14.1167
bahra,50.8667,14
bahratal,50.8333,13.9667
bahrdorf,52.3833,11
bahren,50.65,11.6333
bahrenborstel,52.5667,8.8
bahrendorf,52,11.55
bahrenfeld,53.5667,9.9167
bahrenfleth,53.8833,9.4333
bahrenhof,53.8833,10.3833
bahrensdorf,54.2833,10.7333
bahretal,50.8875,13.9
bahro,52.05,14.5667
baien,47.8333,9.55
baienbach,47.85,9.5667
baienfurt,47.8167,9.65
baierbach,49.1717,9.5286
baierbrunn,48.0167,11.4833
baiereck,48.75,9.5167
baiern,47.95,11.9
baiernrain,47.9,11.6167
baiersbronn,48.5,8.3833
baiersdorf,49.66,11.0303
baiershofen,48.4667,10.55
baiertal,49.3025,8.7369
baierthal,49.6833,9.75
baierweg,49.0333,12.8667
baindlkirch,48.2833,11.1
baindt,47.6333,9.7333
bairawies,47.8333,11.5333
bairoda,50.8,10.3667
baisingen,48.5,8.7833
baisweil,47.95,10.55
baitz,52.1667,12.6833
bak,53.7167,10.7833
bake,53.1667,8.3833
bakede,52.2167,9.4
bakendorf,53.5,11.2333
bakenhus,52.9167,8.2333
bakum,52.2167,8.3167
balau,53.6167,10.6167
baldereck,54.5667,13.5167
baldern,48.9,10.3167
balderschwang,47.4667,10.1
baldersheim,49.55,10.0333
baldham,48.1,11.8
baldingen,48.8667,10.4833
baldringen,49.6167,6.6833
balduinstein,50.35,7.9667
balesfeld,50.1,6.5333
balge,52.7167,9.1667
balgheim,48.0667,8.7667
balgstadt,51.2167,11.7333
balhorn,51.2667,9.2333
balingen,48.2833,8.85
balje,53.8333,9.1333
balkenkoppel,54.2667,12.7167
balkhausen,50.85,6.75
balkum,52.4667,7.9
ball,50.9833,7.1833
ballendorf,48.55,10.0833
ballenhausen,51.45,9.95
ballenstedt,51.7167,11.2333
ballersbach,50.6833,8.3667
ballersdorf,48.7,11.1667
ballerstedt,52.7333,11.7167
ballhausen,48.65,10.3
ballin,53.45,13.4333
ballingshausen,50.1667,10.3333
ballmannshof,49.2667,10.7
ballmertshofen,48.6833,10.3667
ballrechten,47.8601,7.7013
ballstadt,51.0333,10.7167
ballstedt,51.05,11.2167
ballweiler,49.2,7.2167
ballwitz,53.45,13.25
balow,53.2667,11.7167
balsbach,49.4783,9.1761
baltersweil,47.6333,8.5167
baltersweiler,49.5,7.1667
baltmannsweiler,48.7333,9.45
baltringen,48.1667,9.8667
baltrum,53.7333,7.3667
balve,51.3333,7.8667
balzhausen,48.2333,10.5
balzheim,48.1833,10.0833
balzhofen,48.7167,8.1
balzholz,48.5667,9.3833
bamberg,49.8667,10.8667
bambergen,47.7833,9.2
bamenohl,51.1667,7.9833
bamlach,47.7171,7.5503
bamling,48.7167,12.8833
bamme,52.5833,12.4333
bammental,49.3561,8.7794
bammersdorf,49.2333,10.6833
bandau,52.6667,11.1
bandekow,53.3333,11.1167
bandelin,53.9667,13.3833
bandelow,53.4167,13.85
bandelstorf,54.0333,12.25
bandenitz,53.4833,11.2833
bandorf,50.6,7.2
bandow,53.9333,12.0167
banfe,50.9,8.85
bangstede,53.4167,7.4
bank,50.8333,6.05
bankewitz,53.0333,10.8
bankholzen,47.7167,8.9333
bann,49.3833,7.6167
bannberscheid,50.4667,7.8333
bannemin,54.0667,13.85
bannesdorf,54.4667,11.2167
bannetze,52.6833,9.8
bannewitz,51,13.7333
bannholz,47.6667,8.1667
bansin,53.9667,14.1333
bansin dorf,53.9667,14.1333
bansleben,52.1667,10.75
banteln,52.0667,9.75
bantikow,52.9333,12.45
bantin,53.55,10.9667
bantorf,52.1333,9.5167
banzendorf,53.0167,13
banzenmuhle,49.3333,10.4
banzin,53.4167,10.9167
banzkow,53.5333,11.5167
barbecke,52.1833,10.2833
barbelroth,49.0989,8.0692
barbing,49,12.2
barbis,51.6167,10.4333
barby,51.9667,11.8833
barchel,53.4667,9.0333
barchfeld,50.8,10.3
bardenbach,49.5,6.8667
bardenberg,50.85,6.1167
bardenfleth,53.1667,8.5667
barderup,54.7167,9.3833
barderupfeld,54.7,9.3833
bardewisch,53.1333,8.5833
bardowick,53.3,10.3833
bardowiek,53.8667,10.8333
barenbach,49.75,7.45
barenbronn,49.1,9.45
barenbruck,51.8167,14.4833
barenburg,52.6167,8.8
barenburg,50.8,13.7167
barendorf,53.2333,10.5167
barenfels,50.8,13.6667
barenklau,51.9333,14.5667
barenklause,50.9667,13.7833
barenstein,50.5,13.0333
barenthal,48.0667,8.9333
barenthin,52.9333,12.2333
barenthoren,52,12.2833
barenwalde,50.5667,12.5333
barfelde,52.1,9.8167
barg,54.7333,9.6833
bargau,48.7833,9.8833
bargdorf,53.1167,10.5
bargen,54.2833,9.05
bargensdorf,53.5167,13.2833
bargenstedt,54.1,9.15
bargeshagen,54.1167,11.9833
bargfeld,53.7667,10.2
bargfeld stegen,53.7667,10.2
barghorn,53.2333,8.25
barghorn nord,53.3,8.3167
barghorst,54.0167,10.5667
bargischow,53.8333,13.75
bargstall,54.2667,9.4667
bargstedt,54.1667,9.7667
bargteheide,53.7333,10.2667
bargum,54.7,8.95
barhauser,51.1,14.5333
barhoft,54.4333,13.0333
barienrode,52.1167,9.95
barig selbenhausen,50.5167,8.2
barjenbruch,52.8833,8.5333
bark,53.9167,10.1833
barkau,54.0833,10.6333
barkelsby,54.5,9.8333
barkenholm,54.2333,9.1833
barkhausen,51.5167,8.5667
barkhorn,54.2167,9.6667
barkhorst,53.75,10.3833
barkow,53.35,11.75
barlage,52.4,8.3667
barleben,52.2,11.6333
barlissen,51.4333,9.8167
barlo,51.8833,6.6667
barlohe,54.15,9.6333
barlt,54.0167,9.05
barmbek,53.5833,10.05
barme,52.8333,9.2
barmen,50.95,6.3
barmissen,54.2,10.1833
barmke,52.2667,10.95
barmstedt,53.7833,9.7667
barnau,49.8167,12.4333
barneberg,52.1167,11.0667
barnekow,53.8667,11.3667
barnewitz,52.5667,12.6167
barnfels,49.7167,11.35
barngschwendt,47.75,12.6167
barnhausen,52.1,8.3333
barnhof,49.6167,11.5667
barnhohe,49.9,12.0667
barnin,53.6,11.7
barnitz,53.8,10.5
barnsdorf,51.1667,13.7333
barnsen,52.9833,10.45
barnstadt,51.35,11.65
barnstedt,52.8667,9.2833
barnstorf,52.7167,8.5
barnten,52.2,9.8167
barntrup,51.9833,9.1167
barnwinkel,49.75,11.9
barop,51.4833,7.4167
barrien,52.6667,8.7167
barsbach,49.5,8.7667
barsbek,54.4,10.3167
barsbuttel,53.5667,10.1667
barschlute,53.1667,8.5833
barsikow,52.85,12.5333
barsinghausen,52.3,9.45
barskamp,53.25,10.7833
barssel,53.1667,7.7333
barstadt,50.1,8.0667
bartelsdorf,53.4833,10.5333
bartelshagen,53.8167,12.4667
bartenbach,48.7167,9.6667
bartenshagen,54.1,11.9667
bartenshagen parkentin,54.0833,11.9667
bartensleben,52.2333,11.1333
bartenstein,49.3564,9.8878
barterode,51.55,9.7833
barth,54.3667,12.7333
barthelmesaurach,49.2771,10.9357
bartholoma,48.75,9.9833
bartow,53.8167,13.35
barum,52.1167,10.4333
baruth,52.05,13.5
barver,52.6167,8.6
barwalde,51.8333,13.2667
barwedel,52.5167,10.7833
barweiler,49.7333,7.6
barwinkel,52.6167,14.2667
barz,53.6833,12.5
barzig,51.6,13.95
basberg,50.3,6.6
basch,49.75,7
baschutz,51.1833,14.5
